SeniorCity,Partner,Dependents,Service1,Service2,Security,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,InternetService,AutoPayment_flag,Charges,Contract_months,Contract_x_Charges,PaymentMethod_simple,Demand,Class_flag
0,1,0,1,0,0,1,1,0,1,1,1,73.5,24,1764.0,Automatic,1905.7,0
0,1,1,1,0,0,1,0,0,1,1,1,74.05,1,74.05,Automatic,1565.7,1
0,1,0,1,1,0,1,0,0,1,1,0,98.25,12,1179.0,Electronic check,4858.7,0
0,1,0,0,0,1,0,1,0,1,1,0,54.4,12,652.8,Electronic check,3723.65,0
0,0,0,1,1,0,0,1,0,1,1,1,101.55,1,101.55,Automatic,298.35,1
0,1,1,1,0,0,0,1,1,0,1,0,103.1,1,103.1,Electronic check,970.45,0
0,1,1,0,0,1,0,0,1,0,1,1,34.2,24,820.8000000000001,Automatic,1782.0,0
0,0,0,1,0,0,0,0,0,1,1,0,43.75,1,43.75,Electronic check,405.7,0
1,1,1,1,1,0,1,1,1,1,1,0,111.95,12,1343.4,Electronic check,4534.9,1
0,0,0,1,1,0,1,0,0,1,1,0,100.65,1,100.65,Electronic check,2415.95,0
0,1,1,0,0,1,0,1,0,1,1,0,55.95,12,671.4000000000001,Electronic check,1157.05,1
0,1,1,1,1,1,1,1,1,1,1,1,116.05,24,2785.2,Automatic,8297.5,0
0,0,0,1,0,0,0,0,0,0,1,0,45.75,1,45.75,Electronic check,45.75,1
0,1,1,1,1,0,0,1,1,1,1,1,82.0,12,984.0,Automatic,2083.1,0
0,1,0,1,1,1,1,0,1,0,1,1,65.15,24,1563.6000000000001,Automatic,4681.75,0
0,0,0,1,0,0,0,0,0,1,1,1,44.8,1,44.8,Automatic,176.2,0
0,0,0,1,1,1,0,0,0,1,1,0,79.8,1,79.8,Electronic check,1001.2,0
0,1,0,1,1,0,0,0,1,1,1,0,88.85,1,88.85,Electronic check,1594.75,0
0,0,0,1,1,0,0,0,0,1,1,0,74.95,1,74.95,Electronic check,212.4,0
1,1,0,1,1,1,1,0,0,1,1,1,106.85,12,1282.1999999999998,Automatic,7677.4,0
0,0,0,1,0,0,1,0,0,0,1,0,74.95,1,74.95,Electronic check,815.5,1
0,0,0,1,0,0,0,0,0,0,1,1,80.15,1,80.15,Automatic,80.15,1
0,0,0,1,0,0,0,0,0,0,0,1,19.3,12,231.60000000000002,Automatic,259.65,0
0,1,0,1,1,0,1,1,1,1,1,0,109.25,12,1311.0,Electronic check,8109.8,1
0,1,0,1,1,1,0,0,0,0,1,1,56.1,12,673.2,Automatic,2386.85,0
0,0,0,1,0,0,0,0,0,0,0,1,19.7,1,19.7,Automatic,340.35,0
1,0,0,1,0,0,1,0,0,1,1,0,51.3,1,51.3,Mailed check,419.35,0
0,1,0,1,1,1,1,1,1,0,1,0,118.6,24,2846.3999999999996,Mailed check,7990.05,0
0,1,1,1,1,0,0,0,0,0,0,1,24.15,24,579.5999999999999,Automatic,1402.25,0
0,1,1,1,0,0,0,0,0,0,0,0,20.3,12,243.60000000000002,Mailed check,749.35,0
0,1,1,1,1,1,1,1,1,1,1,0,115.5,24,2772.0,Electronic check,8425.15,0
0,0,0,1,1,0,0,0,0,0,0,1,25.05,12,300.6,Automatic,1171.5,0
1,1,0,1,1,1,1,1,0,1,1,0,109.1,1,109.1,Electronic check,5647.95,0
0,1,1,1,0,0,0,0,0,0,0,0,19.65,12,235.79999999999998,Mailed check,708.8,0
0,1,0,1,1,0,1,1,1,1,1,1,111.3,24,2671.2,Automatic,7567.2,0
0,0,0,0,0,1,0,0,0,0,1,0,29.9,1,29.9,Mailed check,29.9,0
0,0,0,1,0,0,1,0,1,1,1,0,80.6,1,80.6,Mailed check,4348.1,0
0,1,1,1,0,0,0,0,0,0,0,0,20.8,1,20.8,Mailed check,635.9,0
0,0,0,0,0,0,0,0,0,0,1,1,35.2,1,35.2,Automatic,108.95,1
0,1,0,1,0,0,0,0,0,0,1,0,78.8,1,78.8,Electronic check,78.8,1
0,0,0,1,0,0,0,1,1,0,1,0,89.95,1,89.95,Mailed check,1682.4,0
1,1,0,1,1,1,1,1,1,1,1,1,116.05,24,2785.2,Automatic,6925.9,0
0,0,0,1,0,0,0,0,0,0,0,1,19.55,24,469.20000000000005,Automatic,223.15,0
0,0,0,1,1,0,1,1,0,1,1,0,106.4,1,106.4,Electronic check,5127.95,1
0,0,0,1,0,1,0,0,0,0,1,0,49.4,1,49.4,Electronic check,874.8,1
0,1,1,1,1,1,1,1,1,0,1,1,115.25,24,2766.0,Automatic,6758.45,0
0,1,0,1,1,0,0,0,0,0,0,1,24.8,24,595.2,Automatic,1874.3,0
0,0,0,1,0,0,0,0,0,0,0,0,19.9,12,238.79999999999998,Mailed check,791.15,0
0,1,0,1,0,1,0,1,0,1,1,1,81.25,12,975.0,Automatic,4639.45,0
0,1,1,1,0,0,0,0,0,0,1,0,69.95,1,69.95,Mailed check,143.9,0
1,0,0,1,0,0,0,0,0,0,1,0,69.1,1,69.1,Electronic check,69.1,1
0,1,1,1,0,0,0,0,0,1,1,0,90.2,1,90.2,Electronic check,1776.55,1
0,0,0,1,1,0,0,0,0,1,1,1,93.55,1,93.55,Automatic,536.4,1
0,0,0,1,1,0,0,1,1,1,1,1,86.4,24,2073.6000000000004,Automatic,6172.0,0
0,1,0,1,1,1,1,1,0,0,1,0,66.3,1,66.3,Mailed check,1559.45,0
1,1,0,1,1,0,0,0,0,1,1,1,94.65,1,94.65,Automatic,6079.0,0
0,0,0,1,0,0,0,0,0,1,1,0,80.85,1,80.85,Mailed check,80.85,1
0,1,1,1,1,0,0,0,0,1,1,0,82.05,12,984.5999999999999,Mailed check,4029.95,1
0,1,0,1,1,0,1,0,1,0,1,0,72.1,12,865.1999999999999,Mailed check,2658.4,0
0,0,0,0,0,0,1,1,0,0,1,0,34.7,1,34.7,Mailed check,383.55,0
0,1,0,1,0,0,0,0,0,1,0,1,20.55,1,20.55,Automatic,51.15,1
0,1,0,1,0,0,0,1,0,1,1,1,95.95,1,95.95,Automatic,1745.5,0
0,1,1,1,0,0,0,0,0,1,1,1,44.8,12,537.5999999999999,Automatic,2230.85,0
0,1,1,1,1,1,0,1,1,1,1,0,109.4,12,1312.8000000000002,Electronic check,7281.6,0
0,1,0,1,0,1,1,0,1,1,1,0,71.05,1,71.05,Mailed check,1837.7,0
1,0,0,1,1,0,0,1,0,1,1,0,78.55,1,78.55,Electronic check,149.55,1
0,0,0,1,0,0,0,0,0,0,0,1,19.7,1,19.7,Automatic,180.7,0
0,0,1,0,0,1,1,0,1,0,1,0,40.25,12,483.0,Mailed check,411.45,0
0,1,0,1,0,0,0,0,0,0,0,1,19.85,24,476.40000000000003,Automatic,1328.35,0
0,0,0,1,0,1,0,1,1,1,1,1,68.25,1,68.25,Automatic,576.95,0
0,0,0,1,0,0,0,0,0,1,0,1,20.15,1,20.15,Automatic,68.45,0
0,0,0,1,0,1,0,0,0,0,1,0,50.95,1,50.95,Mailed check,123.05,0
0,0,1,1,0,0,0,0,0,0,1,0,78.65,1,78.65,Electronic check,78.65,1
0,0,0,0,0,0,0,0,0,1,1,1,25.15,1,25.15,Automatic,468.35,0
0,1,1,1,0,0,0,0,0,1,0,1,20.25,1,20.25,Automatic,174.7,0
0,0,0,1,0,0,0,0,0,1,1,0,42.9,1,42.9,Electronic check,42.9,1
1,0,0,1,0,0,0,0,0,0,1,0,44.0,1,44.0,Electronic check,44.0,0
0,1,1,1,0,0,0,0,0,0,0,0,20.25,12,243.0,Mailed check,172.35,0
0,0,0,0,0,1,0,0,1,0,1,0,34.25,1,34.25,Mailed check,139.35,1
0,0,0,0,0,1,0,1,1,0,1,0,58.5,1,58.5,Mailed check,539.85,1
0,0,0,1,0,1,0,1,0,0,1,1,55.8,1,55.8,Automatic,300.4,0
0,1,1,1,0,0,0,0,0,0,1,1,88.9,12,1066.8000000000002,Automatic,4968.0,0
0,0,1,1,1,1,0,0,0,0,1,0,57.65,1,57.65,Mailed check,992.7,0
1,0,0,1,1,0,0,0,0,1,1,0,96.2,1,96.2,Electronic check,4718.25,1
0,1,0,1,1,1,1,1,1,0,1,0,79.15,24,1899.6000000000001,Mailed check,5536.5,0
0,0,0,1,1,0,1,1,1,1,1,1,108.05,24,2593.2,Automatic,7806.6,0
1,0,0,1,0,0,0,1,0,0,1,0,74.4,1,74.4,Electronic check,434.1,1
1,1,0,1,1,0,0,0,0,1,1,0,94.8,1,94.8,Electronic check,1563.9,0
0,1,0,0,0,0,0,0,0,1,1,0,45.9,1,45.9,Electronic check,1332.4,0
0,1,0,1,1,0,1,1,0,1,1,0,105.3,1,105.3,Electronic check,545.2,1
0,1,0,1,1,0,0,1,0,0,1,0,102.6,24,2462.3999999999996,Electronic check,6296.75,0
0,1,0,1,1,0,0,0,0,1,1,1,73.85,1,73.85,Automatic,1284.2,1
0,0,0,1,0,0,0,1,0,1,1,1,61.35,12,736.2,Automatic,3645.5,0
0,0,0,1,0,0,0,1,0,0,1,0,57.55,1,57.55,Electronic check,161.45,0
0,0,0,0,0,0,1,0,0,1,1,0,29.25,1,29.25,Mailed check,226.95,0
1,1,0,1,1,0,0,0,0,1,1,0,84.55,1,84.55,Electronic check,646.85,1
0,0,0,1,0,0,0,0,0,0,0,1,19.6,24,470.40000000000003,Automatic,1441.65,0
0,1,1,1,1,1,0,1,1,0,1,1,111.75,24,2682.0,Automatic,7511.3,0
1,1,0,1,1,0,1,1,0,1,1,0,106.5,12,1278.0,Electronic check,5621.85,0
0,1,1,1,1,1,1,0,1,1,1,1,107.7,24,2584.8,Automatic,7919.8,0
0,1,0,1,0,0,0,0,0,0,0,0,19.3,12,231.60000000000002,Mailed check,593.2,0
0,1,0,1,0,0,0,0,0,0,0,1,20.05,24,481.20000000000005,Automatic,1423.65,0
0,1,1,1,0,0,0,0,0,1,1,1,69.95,1,69.95,Automatic,69.95,0
0,1,1,1,0,1,0,0,1,0,1,1,63.7,12,764.4000000000001,Automatic,2763.35,0
0,0,0,1,1,0,0,0,0,0,0,1,24.75,24,594.0,Automatic,692.1,1
0,0,0,1,0,1,0,0,0,1,1,1,50.9,1,50.9,Automatic,2298.55,0
0,1,1,0,0,1,0,1,1,1,1,1,60.4,12,724.8,Automatic,2640.55,0
0,1,0,1,1,1,0,1,0,0,1,0,79.25,12,951.0,Mailed check,2911.8,0
1,0,0,1,1,0,0,0,0,1,1,1,85.8,1,85.8,Automatic,1727.5,1
0,0,0,0,0,0,0,0,0,1,1,0,24.45,1,24.45,Electronic check,86.6,1
0,1,0,1,0,1,1,1,1,1,1,1,110.1,24,2642.3999999999996,Automatic,6705.7,0
0,0,0,1,0,0,0,0,0,0,1,0,90.7,1,90.7,Mailed check,237.65,0
0,1,1,1,1,0,0,0,0,1,0,1,25.3,24,607.2,Automatic,1672.35,0
0,0,0,1,1,0,1,1,0,1,1,0,105.7,1,105.7,Electronic check,2979.5,1
1,0,0,1,1,0,0,0,0,0,1,0,85.2,1,85.2,Electronic check,695.75,0
0,0,1,1,1,0,0,0,0,0,0,0,24.35,24,584.4000000000001,Mailed check,1654.6,0
0,0,0,0,0,0,0,0,0,1,1,0,24.25,1,24.25,Electronic check,24.25,1
0,1,1,1,1,0,0,0,0,0,0,1,25.1,24,602.4000000000001,Automatic,1857.85,0
1,1,0,1,0,1,1,0,0,1,1,1,54.55,1,54.55,Automatic,825.1,0
0,1,0,1,1,1,1,1,1,0,1,0,96.6,24,2318.3999999999996,Mailed check,6424.25,0
0,0,0,1,1,0,0,0,0,1,1,0,76.5,1,76.5,Electronic check,837.95,1
0,0,0,1,1,1,1,1,1,1,1,1,81.15,12,973.8000000000001,Automatic,4126.2,0
0,0,1,0,0,1,0,0,0,1,1,0,38.5,1,38.5,Electronic check,330.8,0
0,0,0,1,0,0,0,0,0,1,1,0,92.9,1,92.9,Electronic check,1337.45,0
0,0,0,1,1,0,1,0,1,1,1,0,93.5,1,93.5,Electronic check,362.2,1
0,0,0,1,1,1,1,1,0,0,1,0,84.7,24,2032.8000000000002,Mailed check,5991.05,0
0,0,1,1,1,1,1,0,1,0,1,0,66.0,24,1584.0,Electronic check,4891.5,0
1,1,0,1,1,0,1,0,0,1,1,1,101.5,12,1218.0,Automatic,5373.1,1
0,0,1,1,0,1,0,0,0,1,1,1,74.9,1,74.9,Automatic,2068.55,1
0,0,0,1,0,0,0,0,0,0,0,0,20.75,24,498.0,Mailed check,487.05,0
0,1,0,1,0,0,1,0,0,1,1,1,61.45,24,1474.8000000000002,Automatic,4131.2,0
0,1,1,1,0,1,1,0,0,0,1,0,54.5,1,54.5,Mailed check,2301.15,0
1,0,0,1,0,0,0,0,0,1,1,0,69.6,1,69.6,Electronic check,131.65,1
1,0,0,1,1,0,0,1,0,1,1,0,99.75,1,99.75,Electronic check,4036.0,0
0,1,1,1,1,0,1,1,1,1,1,1,109.75,24,2634.0,Automatic,4900.65,0
0,1,1,1,1,1,1,1,1,1,1,1,80.85,24,1940.3999999999999,Automatic,5727.45,0
0,0,0,1,0,0,0,0,0,0,0,0,20.3,24,487.20000000000005,Mailed check,743.05,0
0,1,0,1,1,1,1,1,1,1,1,1,67.8,24,1627.1999999999998,Automatic,4804.65,0
0,0,0,1,1,0,0,0,0,1,0,0,24.05,1,24.05,Mailed check,24.05,1
0,1,1,1,0,0,0,0,0,1,0,1,19.8,24,475.20000000000005,Automatic,1414.65,0
0,1,0,1,1,0,0,0,0,0,0,1,25.7,24,616.8,Automatic,1443.65,0
0,1,1,0,0,0,0,1,1,1,1,0,56.15,12,673.8,Electronic check,2898.95,0
0,0,0,1,0,1,1,1,1,1,1,1,86.7,24,2080.8,Automatic,5309.5,0
0,0,0,1,0,0,0,0,0,0,0,0,20.4,1,20.4,Mailed check,20.4,0
0,1,1,1,0,0,0,0,0,1,0,0,19.65,24,471.59999999999997,Mailed check,451.55,0
0,0,0,1,0,0,1,0,0,0,1,0,50.55,1,50.55,Electronic check,50.55,1
0,0,0,1,1,0,0,0,1,1,1,0,54.35,1,54.35,Mailed check,117.05,0
1,0,0,1,1,1,1,1,0,0,1,1,108.1,1,108.1,Automatic,5839.3,0
0,0,0,1,1,1,0,0,0,0,1,0,54.45,12,653.4000000000001,Mailed check,1893.5,0
0,0,0,1,0,0,0,0,0,0,1,0,45.35,1,45.35,Mailed check,45.35,0
0,0,0,1,1,1,0,1,0,0,1,0,59.0,12,708.0,Mailed check,1654.45,0
0,1,1,1,0,1,1,1,0,0,1,0,69.45,12,833.4000000000001,Electronic check,477.05,0
0,0,0,1,1,0,1,0,0,1,1,0,100.55,1,100.55,Electronic check,1415.55,1
1,1,0,0,0,1,1,1,1,1,1,1,64.95,24,1558.8000000000002,Automatic,4546.0,0
0,1,1,1,0,0,0,0,0,1,0,0,20.5,1,20.5,Mailed check,20.5,1
0,0,0,1,0,0,0,0,0,0,0,0,18.85,1,18.85,Mailed check,163.2,0
0,0,0,1,0,0,0,0,0,0,0,1,19.8,12,237.60000000000002,Automatic,849.9,0
0,0,0,0,0,0,0,0,0,0,1,1,25.05,1,25.05,Automatic,189.95,0
0,0,0,1,0,0,0,1,0,1,1,1,74.8,1,74.8,Automatic,321.9,1
0,1,1,1,1,1,1,1,1,1,1,1,114.3,24,2743.2,Automatic,8058.55,0
0,1,0,0,0,0,0,0,0,1,1,0,24.45,1,24.45,Electronic check,482.8,1
0,0,0,1,0,1,1,1,1,0,1,1,109.2,24,2620.8,Automatic,7049.75,0
0,0,0,0,0,1,1,1,1,0,1,1,45.05,24,1081.1999999999998,Automatic,2560.1,0
0,0,1,1,0,0,0,0,1,1,1,0,51.0,1,51.0,Mailed check,286.8,0
0,1,0,1,1,0,1,1,1,1,1,1,110.45,24,2650.8,Automatic,7982.5,0
1,1,1,1,1,0,1,1,0,1,1,0,84.65,1,84.65,Electronic check,5683.6,0
0,1,1,1,0,1,1,0,1,0,1,0,60.05,12,720.5999999999999,Mailed check,3994.05,0
0,1,1,1,0,0,0,0,0,0,1,1,44.65,1,44.65,Automatic,369.15,0
0,1,1,1,1,0,1,0,1,1,1,1,93.25,1,93.25,Automatic,4631.7,0
0,1,1,1,0,0,0,0,0,1,0,0,20.25,1,20.25,Mailed check,401.95,0
0,1,1,1,1,0,0,0,0,0,0,0,25.45,24,610.8,Mailed check,1534.05,0
0,0,0,1,0,0,0,0,0,0,0,0,20.6,24,494.40000000000003,Mailed check,1093.0,0
0,0,0,1,1,0,0,0,0,1,1,0,94.1,1,94.1,Electronic check,701.3,0
0,1,1,0,0,1,0,1,0,0,1,0,34.8,12,417.59999999999997,Mailed check,1980.3,0
0,0,0,0,0,1,0,1,1,1,1,1,60.75,24,1458.0,Automatic,2893.4,0
0,0,0,1,0,0,1,0,0,1,1,0,51.35,1,51.35,Electronic check,262.3,0
1,1,0,0,0,1,0,1,1,1,1,1,64.05,24,1537.1999999999998,Automatic,3886.85,0
0,1,0,1,1,0,1,1,1,1,1,1,84.8,24,2035.1999999999998,Automatic,5917.55,0
0,0,0,1,0,0,0,0,0,1,1,1,71.0,1,71.0,Automatic,914.0,1
0,0,0,1,1,0,0,0,0,1,1,0,50.15,1,50.15,Mailed check,2139.1,0
0,1,0,1,1,1,0,1,0,1,1,1,94.6,24,2270.3999999999996,Automatic,5948.7,0
0,1,1,0,0,1,0,1,1,0,1,0,59.75,24,1434.0,Mailed check,3624.35,0
1,1,0,1,1,0,0,0,1,0,1,0,100.25,12,1203.0,Electronic check,4753.85,0
1,1,0,1,1,0,1,0,0,1,1,0,98.9,1,98.9,Electronic check,5780.7,0
0,1,0,1,1,0,1,0,0,1,1,1,97.7,24,2344.8,Automatic,6869.7,0
1,0,0,0,0,0,0,1,0,1,1,0,40.3,1,40.3,Electronic check,1172.95,1
1,0,0,1,1,1,1,0,0,0,1,1,60.25,1,60.25,Automatic,662.95,0
1,0,0,0,0,0,1,1,0,1,1,0,56.25,1,56.25,Electronic check,1765.95,0
0,0,0,0,0,1,1,0,0,0,1,1,46.2,24,1108.8000000000002,Automatic,2431.95,0
0,0,0,0,0,0,1,0,0,1,1,0,50.6,1,50.6,Electronic check,155.35,1
0,1,1,1,1,0,0,0,0,0,0,0,24.9,24,597.5999999999999,Mailed check,1859.2,0
0,1,1,1,1,0,0,1,1,1,1,0,84.85,1,84.85,Electronic check,3303.05,1
0,1,1,1,0,0,0,0,0,0,1,0,65.7,1,65.7,Mailed check,134.35,1
0,1,1,1,1,0,0,1,0,0,1,1,63.35,24,1520.4,Automatic,3409.1,0
0,0,0,1,0,1,0,0,0,0,1,1,50.1,1,50.1,Automatic,709.5,0
0,0,0,1,0,0,0,0,0,0,1,0,70.5,1,70.5,Electronic check,70.5,1
0,0,0,1,1,0,1,1,0,1,1,0,94.85,1,94.85,Electronic check,953.45,1
0,0,0,1,0,1,0,0,0,0,1,0,50.15,1,50.15,Electronic check,50.15,0
0,0,0,1,0,0,0,0,0,0,0,0,19.75,1,19.75,Mailed check,19.75,1
0,0,0,1,1,1,1,0,1,1,1,1,64.65,12,775.8000000000001,Automatic,3665.55,0
0,1,0,1,0,1,1,0,1,1,1,1,79.6,24,1910.3999999999999,Automatic,5515.8,0
0,1,1,1,0,0,0,0,0,1,0,0,19.5,12,234.0,Mailed check,272.0,0
0,1,1,1,0,1,0,0,1,1,1,0,99.55,24,2389.2,Electronic check,6668.0,0
1,1,0,1,1,0,0,0,0,1,1,0,74.0,1,74.0,Electronic check,4052.4,0
0,0,0,0,0,1,0,0,0,1,1,0,38.9,1,38.9,Electronic check,664.4,0
1,0,0,1,0,0,0,0,0,1,1,0,79.55,1,79.55,Electronic check,718.55,0
0,1,1,1,0,1,1,0,0,1,1,0,65.45,1,65.45,Electronic check,937.6,1
1,1,0,1,1,0,0,1,0,1,1,0,98.7,1,98.7,Electronic check,5812.6,1
0,0,0,0,0,1,1,0,0,1,1,1,46.3,1,46.3,Automatic,2546.85,0
0,1,0,1,1,1,1,1,0,1,1,1,99.35,24,2384.3999999999996,Automatic,6944.5,0
1,1,1,1,1,0,0,0,0,1,1,0,95.8,1,95.8,Electronic check,1346.3,0
0,1,1,1,0,1,0,1,1,1,1,1,67.5,12,810.0,Automatic,1544.05,1
0,1,0,1,1,1,0,0,0,1,1,1,78.15,1,78.15,Automatic,765.15,0
0,1,1,1,1,0,0,0,0,0,0,0,26.1,24,626.4000000000001,Mailed check,692.55,0
0,0,0,1,0,0,0,0,0,1,1,0,69.6,1,69.6,Electronic check,69.6,1
0,1,0,1,1,1,0,1,1,0,1,0,84.35,12,1012.1999999999999,Electronic check,4059.35,1
1,1,0,1,1,0,1,0,0,1,1,0,100.2,1,100.2,Electronic check,6851.65,1
0,0,0,1,0,0,0,0,0,0,1,0,78.05,1,78.05,Electronic check,78.05,1
0,0,0,0,0,0,0,0,1,1,1,1,40.35,12,484.20000000000005,Automatic,1187.05,0
0,1,0,1,1,1,1,1,1,0,1,1,79.2,24,1900.8000000000002,Automatic,5401.9,0
0,0,0,1,0,0,0,0,0,1,0,0,20.9,1,20.9,Mailed check,247.0,0
0,0,0,1,1,0,0,0,0,0,1,0,73.6,1,73.6,Electronic check,520.0,1
0,0,0,1,1,0,0,0,0,1,1,0,74.75,1,74.75,Electronic check,706.6,1
0,0,1,1,0,1,0,0,0,0,1,0,49.9,1,49.9,Mailed check,49.9,0
0,0,0,1,1,0,1,0,1,1,1,1,68.9,1,68.9,Automatic,1370.35,0
0,0,0,1,0,0,0,0,0,1,0,0,20.25,1,20.25,Mailed check,20.25,0
0,0,0,1,1,0,0,0,0,1,1,1,76.0,1,76.0,Automatic,2215.25,0
0,0,0,1,0,0,0,0,1,0,1,0,74.0,1,74.0,Electronic check,74.0,0
0,0,0,1,0,1,0,0,1,1,1,0,82.3,1,82.3,Mailed check,214.4,0
0,0,0,1,0,1,0,1,0,1,1,1,89.4,1,89.4,Automatic,1871.15,0
0,0,1,1,0,0,1,0,1,1,1,1,99.15,1,99.15,Automatic,6171.2,0
0,0,0,1,0,0,0,0,0,1,0,0,20.2,1,20.2,Mailed check,20.2,1
0,0,0,0,0,1,0,0,0,0,1,1,29.45,1,29.45,Automatic,161.45,0
0,1,0,1,0,0,0,0,0,0,0,0,19.8,24,475.20000000000005,Electronic check,1013.2,0
0,0,0,1,0,1,0,0,0,1,1,1,59.15,1,59.15,Automatic,336.7,0
0,1,1,1,0,0,0,0,0,0,1,0,44.75,1,44.75,Electronic check,333.65,0
0,1,1,1,1,0,0,1,0,1,1,1,90.8,24,2179.2,Automatic,6511.8,0
0,1,0,1,0,0,1,0,0,1,1,1,49.55,1,49.55,Automatic,393.45,0
0,1,1,1,1,1,0,0,1,0,1,1,106.7,24,2560.8,Automatic,7009.5,0
1,1,0,1,1,0,0,0,0,1,1,0,93.55,1,93.55,Electronic check,2264.05,1
0,1,0,1,1,1,1,0,0,1,1,1,94.45,24,2266.8,Automatic,6921.7,0
0,1,1,1,0,0,0,0,0,1,0,1,19.45,12,233.39999999999998,Automatic,600.25,0
0,0,0,0,0,0,0,0,0,1,1,0,25.05,1,25.05,Electronic check,56.35,1
0,1,0,1,0,1,1,0,1,0,1,0,67.95,24,1630.8000000000002,Mailed check,4664.15,0
0,0,0,1,0,0,1,1,0,0,1,1,65.25,12,783.0,Automatic,1441.8,0
0,0,0,1,1,1,1,1,0,1,1,1,99.45,1,99.45,Automatic,5623.7,0
0,0,0,1,0,0,0,0,0,1,0,1,20.35,12,244.20000000000002,Automatic,695.85,0
0,1,1,1,0,0,0,0,0,0,0,0,19.95,24,478.79999999999995,Mailed check,1028.75,0
0,1,0,1,1,1,0,1,1,0,1,1,77.4,12,928.8000000000001,Automatic,4155.95,0
0,1,1,1,0,0,0,0,0,0,0,1,19.7,12,236.39999999999998,Automatic,395.6,0
0,1,0,1,0,1,0,1,0,0,1,1,99.7,24,2392.8,Automatic,6330.4,0
0,0,0,1,0,0,1,0,0,0,1,1,74.8,1,74.8,Automatic,2971.7,0
0,0,0,1,0,0,0,0,0,1,0,0,19.15,12,229.79999999999998,Mailed check,638.0,0
0,1,1,1,0,0,0,0,0,0,1,1,78.95,12,947.4000000000001,Automatic,2034.25,0
1,1,0,1,1,0,1,1,0,1,1,0,95.55,1,95.55,Electronic check,2510.2,1
0,0,1,1,0,1,1,0,1,0,1,1,62.85,12,754.2,Automatic,3419.5,0
1,1,0,1,0,0,0,0,0,0,1,1,71.55,1,71.55,Automatic,2427.35,0
1,1,0,1,1,0,0,0,0,1,1,0,94.95,1,94.95,Electronic check,1760.25,0
0,1,0,1,0,1,1,1,0,1,1,1,86.1,1,86.1,Automatic,3551.65,0
0,1,1,1,0,0,0,0,0,0,0,0,19.55,1,19.55,Mailed check,122.9,0
0,0,1,1,1,0,0,0,0,1,0,0,24.8,24,595.2,Mailed check,1424.2,0
0,0,0,0,0,0,1,0,0,1,1,0,39.3,1,39.3,Electronic check,2111.45,1
0,1,1,1,0,0,0,1,0,1,1,0,84.05,1,84.05,Mailed check,2909.95,0
0,0,0,0,0,0,1,0,1,0,1,0,36.25,1,36.25,Electronic check,374.0,0
0,0,0,1,0,0,0,0,0,1,0,0,20.25,1,20.25,Mailed check,20.25,1
0,0,0,0,0,0,0,0,0,1,1,0,23.9,1,23.9,Electronic check,300.8,1
0,0,0,1,1,0,1,0,0,0,1,0,98.6,1,98.6,Electronic check,5581.05,0
0,1,0,1,1,0,1,1,0,1,1,1,103.65,1,103.65,Automatic,5676.65,0
0,1,1,1,1,1,1,1,1,1,1,1,92.9,24,2229.6000000000004,Automatic,3379.25,0
0,1,0,1,0,0,0,0,0,0,0,1,19.9,12,238.79999999999998,Automatic,942.95,0
0,1,1,1,0,0,0,0,0,1,0,1,20.1,1,20.1,Automatic,232.4,0
0,0,0,1,0,0,0,1,0,1,1,0,85.45,1,85.45,Electronic check,85.45,1
1,0,0,1,1,0,1,0,0,1,1,0,80.5,1,80.5,Electronic check,2088.45,0
0,0,0,1,1,0,1,0,0,0,1,1,99.9,12,1198.8000000000002,Automatic,6137.0,1
1,0,0,0,0,0,0,1,0,1,1,0,39.85,1,39.85,Electronic check,1434.6,0
0,0,0,1,0,1,1,0,1,0,1,1,60.5,12,726.0,Automatic,3870.0,0
0,0,0,1,1,0,0,0,0,1,1,0,84.8,1,84.8,Electronic check,2043.45,1
0,0,0,1,1,1,0,1,0,0,1,0,103.85,1,103.85,Mailed check,2215.0,0
0,0,0,1,0,1,1,0,1,0,1,1,67.8,1,67.8,Automatic,842.25,0
0,1,0,1,1,0,0,0,0,1,1,0,75.2,1,75.2,Electronic check,2576.2,1
1,1,0,1,1,0,0,0,0,0,0,1,24.85,24,596.4000000000001,Automatic,1901.0,0
0,0,0,1,0,0,0,0,0,0,0,1,19.35,1,19.35,Automatic,601.6,0
0,1,0,0,0,0,1,0,0,0,1,0,49.35,24,1184.4,Electronic check,3515.25,1
1,1,0,1,0,0,0,0,0,1,1,0,89.0,1,89.0,Electronic check,605.45,0
1,0,0,0,0,0,1,1,0,1,1,0,55.0,1,55.0,Electronic check,3094.05,0
0,1,0,1,1,1,0,1,1,0,1,1,76.15,24,1827.6000000000001,Automatic,4929.55,0
0,0,0,1,0,0,0,0,0,0,0,0,20.3,12,243.60000000000002,Mailed check,595.05,0
0,0,0,1,1,0,0,0,0,1,1,0,74.9,1,74.9,Electronic check,469.8,1
1,0,0,1,1,1,1,1,1,1,1,1,117.35,24,2816.3999999999996,Automatic,8436.25,0
0,0,0,1,0,0,0,0,0,1,0,0,19.75,1,19.75,Mailed check,19.75,0
0,0,0,1,0,0,0,0,0,0,1,1,45.2,1,45.2,Automatic,492.0,0
0,1,1,1,1,0,0,0,0,0,0,0,25.2,24,604.8,Mailed check,987.95,0
1,0,0,1,1,1,1,1,0,1,1,0,89.75,1,89.75,Electronic check,5496.9,0
